P_CODE,FOKONTANY_,FKT_BNGRC_,C_FKT_BNGR,COM_PCODE,C_CODE_BNG,COMMUNE_NA,BNGRC_COM_,DIST_PCODE,DISTRICT_N,BNGRC_D_CO,BNGRC_DIS_,DIS_FKT,REG_PCODE,REGION_NAM,BNGRC_R_CO,BNGRC_REG_,REG_FKT_SH,PROV_CODE,OLD_PROVIN,MILIEU,OLD_DISTRI,SOURCE,Shape_Leng,Shape_Area,POP_GEOAPP,POP_GEOA_1,POP_GEOA_2,POP_GEOA_3,POP_GEOA_4,POP_GEOA_5,POP_GEOA_6,POP_GEOA_7,POP_GEOA_8,POP_GEOA_9,POP_GEOA10,POP_GEOA11,POP_GEOA12,POP_GEOA13,POP_GEOA14,POP_GEOA15,POP_GEOA16,POP_GEOA17,POP_GEOA18,name,liste_hopital,nb_hopital
MDG11106351014,Moratelo,MORATELO,"106351014",MDG11106351,"106351",Ankazondandy,ANKAZONDANDY,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.06788412366,0.00028257189,MG,Madagascar,MG33,Alaotra Mangoro,MG33314,Moramanga,MG33314350,Andaingo,MG33314350002,1169.000000000000000,1201.000000000000000,1234.000000000000000,1268.000000000000000,1303.000000000000000,1338.000000000000000,1374.000000000000000,1411.000000000000000,1449.000000000000000,1488.000000000000000,,,0
MDG11106351003,Morarano Beorana,MORARANO BEORANA,"106351003",MDG11106351,"106351",Ankazondandy,ANKAZONDANDY,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.15663843583,0.00143051693,MG,Madagascar,MG11,Analamanga,MG11106,Manjakandriana,MG11106351,Ankazondandy,MG11106351003,408.000000000000000,419.000000000000000,431.000000000000000,443.000000000000000,455.000000000000000,467.000000000000000,480.000000000000000,493.000000000000000,506.000000000000000,519.000000000000000,,,0
MDG11106351005,Ambohipihaonana,AMBOHIPIHAONANA,"106351005",MDG11106351,"106351",Ankazondandy,ANKAZONDANDY,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.16121131317,0.00080095608,MG,Madagascar,MG21,Haute Matsiatra,MG21225,Isandra,MG21225190,Fanjakana,MG21225190005,1243.000000000000000,1277.000000000000000,1312.000000000000000,1348.000000000000000,1385.000000000000000,1423.000000000000000,1461.000000000000000,1501.000000000000000,1541.000000000000000,1583.000000000000000,,,0
MDG11106351025,Andranolava,ANDRANOLAVA,"106351025",MDG11106351,"106351",Ankazondandy,ANKAZONDANDY,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.10971878284,0.00066336515,MG,Madagascar,MG52,Androy,MG52513,Beloha,MG52513092,Behabobo,MG52513092008,415.000000000000000,426.000000000000000,438.000000000000000,450.000000000000000,462.000000000000000,475.000000000000000,488.000000000000000,501.000000000000000,515.000000000000000,528.000000000000000,,,0
MDG11106351026,Tsarahonenana,TSARAHONENANA,"106351026",MDG11106351,"106351",Ankazondandy,ANKAZONDANDY,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.07739849056,0.00028311611,MG,Madagascar,MG72,Sava,MG72710,Antalaha,MG72710190,Ambinanifaho,MG72710190005,1729.000000000000000,1777.000000000000000,1826.000000000000000,1876.000000000000000,1927.000000000000000,1979.000000000000000,2032.000000000000000,2087.000000000000000,2144.000000000000000,2201.000000000000000,,,0
MDG11106351011,Andranotsimihozo,ANDRANOTSIMIHOZO,"106351011",MDG11106351,"106351",Ankazondandy,ANKAZONDANDY,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.10486298335,0.00037855117,MG,Madagascar,MG11,Analamanga,MG11106,Manjakandriana,MG11106351,Ankazondandy,MG11106351011,776.000000000000000,797.000000000000000,819.000000000000000,842.000000000000000,865.000000000000000,888.000000000000000,912.000000000000000,937.000000000000000,962.000000000000000,988.000000000000000,,,0
MDG11106351020,Mandena,MANDENA,"106351020",MDG11106351,"106351",Ankazondandy,ANKAZONDANDY,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.13823602624,0.00074503396,MG,Madagascar,MG72,Sava,MG72711,Sambava,MG72711430,Maroambihy,MG72711430005,2106.000000000000000,2164.000000000000000,2224.000000000000000,2285.000000000000000,2347.000000000000000,2410.000000000000000,2476.000000000000000,2542.000000000000000,2611.000000000000000,2681.000000000000000,,,0
MDG11106351019,Andozoka,ANDOZOKA,"106351019",MDG11106351,"106351",Ankazondandy,ANKAZONDANDY,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.04523283761,0.00009201790,MG,Madagascar,MG11,Analamanga,MG11106,Manjakandriana,MG11106351,Ankazondandy,MG11106351019,219.000000000000000,225.000000000000000,231.000000000000000,238.000000000000000,244.000000000000000,251.000000000000000,257.000000000000000,264.000000000000000,272.000000000000000,279.000000000000000,,,0
MDG11106351021,Ankomby,ANKOMBY,"106351021",MDG11106351,"106351",Ankazondandy,ANKAZONDANDY,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.08049999932,0.00027686009,MG,Madagascar,MG11,Analamanga,MG11106,Manjakandriana,MG11106351,Ankazondandy,MG11106351021,597.000000000000000,613.000000000000000,630.000000000000000,648.000000000000000,665.000000000000000,683.000000000000000,702.000000000000000,721.000000000000000,740.000000000000000,760.000000000000000,,,0
MDG11106351022,Antanetibe,ANTANETIBE,"106351022",MDG11106351,"106351",Ankazondandy,ANKAZONDANDY,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.15736445104,0.00081685615,MG,Madagascar,MG43,Betsiboka,MG43404,Maevatanana,MG43404091,Antsiafabositra,MG43404091011,569.000000000000000,585.000000000000000,601.000000000000000,617.000000000000000,634.000000000000000,651.000000000000000,669.000000000000000,687.000000000000000,705.000000000000000,724.000000000000000,,,0
MDG11106351023,Ankafotra,ANKAFOTRA,"106351023",MDG11106351,"106351",Ankazondandy,ANKAZONDANDY,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.05268341534,0.00015475286,MG,Madagascar,MG22,Amoron I Mania,MG22204,Fandriana,MG22204150,Sandrandahy,MG22204150017,385.000000000000000,396.000000000000000,407.000000000000000,418.000000000000000,429.000000000000000,441.000000000000000,453.000000000000000,465.000000000000000,477.000000000000000,490.000000000000000,,,0
MDG11106351012,Anosy,ANOSY,"106351012",MDG11106351,"106351",Ankazondandy,ANKAZONDANDY,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.08820946294,0.00031260286,MG,Madagascar,MG72,Sava,MG72711,Sambava,MG72711079,Farahalana,MG72711079015,979.000000000000000,1006.000000000000000,1034.000000000000000,1062.000000000000000,1091.000000000000000,1121.000000000000000,1151.000000000000000,1182.000000000000000,1214.000000000000000,1247.000000000000000,,,0
MDG11106351001,Ankazondandy,ANKAZONDANDY,"106351001",MDG11106351,"106351",Ankazondandy,ANKAZONDANDY,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.04053338165,0.00006823646,MG,Madagascar,MG33,Alaotra Mangoro,MG33314,Moramanga,MG33314330,Mangarivotra,MG33314330004,1561.000000000000000,1604.000000000000000,1648.000000000000000,1693.000000000000000,1739.000000000000000,1787.000000000000000,1835.000000000000000,1884.000000000000000,1935.000000000000000,1988.000000000000000,,,0
MDG11106351017,Fierenana,FIERENANA,"106351017",MDG11106351,"106351",Ankazondandy,ANKAZONDANDY,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.06063657110,0.00014945713,MG,Madagascar,MG33,Alaotra Mangoro,MG33314,Moramanga,MG33314291,Mandialaza,MG33314291006,979.000000000000000,1006.000000000000000,1034.000000000000000,1062.000000000000000,1091.000000000000000,1121.000000000000000,1151.000000000000000,1182.000000000000000,1214.000000000000000,1247.000000000000000,,,0
MDG11106351016,Antsahatanteraka,ANTSAHATANTERAKA,"106351016",MDG11106351,"106351",Ankazondandy,ANKAZONDANDY,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.07240249269,0.00027706204,MG,Madagascar,MG14,Bongolava,MG14119,Fenoarivobe,MG14119071,Ambohitromby,MG14119071009,841.000000000000000,864.000000000000000,888.000000000000000,912.000000000000000,937.000000000000000,963.000000000000000,989.000000000000000,1015.000000000000000,1043.000000000000000,1071.000000000000000,,,0
MDG11106330006,Anerinerina,ANERINERINA,"106330006",MDG11106330,"106330",Anjoma Betoho,ANJOMA BETOHO,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.05221119447,0.00010487691,MG,Madagascar,MG11,Analamanga,MG11106,Manjakandriana,MG11106330,Anjoma Betoho,MG11106330006,218.000000000000000,224.000000000000000,230.000000000000000,236.000000000000000,243.000000000000000,250.000000000000000,256.000000000000000,263.000000000000000,270.000000000000000,278.000000000000000,,,0
MDG11106330001,Betoho,BETOHO,"106330001",MDG11106330,"106330",Anjoma Betoho,ANJOMA BETOHO,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.04892878167,0.00010432082,MG,Madagascar,MG72,Sava,MG72711,Sambava,MG72711250,Andratamarina,MG72711250007,1093.000000000000000,1123.000000000000000,1154.000000000000000,1186.000000000000000,1218.000000000000000,1251.000000000000000,1285.000000000000000,1319.000000000000000,1355.000000000000000,1392.000000000000000,,,0
MDG11106330002,Manakambahiny,MANAKAMBAHINY,"106330002",MDG11106330,"106330",Anjoma Betoho,ANJOMA BETOHO,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.05253203042,0.00012364546,MG,Madagascar,MG72,Sava,MG72710,Antalaha,MG72710130,Marofinaritra,MG72710130015,854.000000000000000,878.000000000000000,902.000000000000000,926.000000000000000,952.000000000000000,977.000000000000000,1004.000000000000000,1031.000000000000000,1059.000000000000000,1087.000000000000000,,,0
MDG11106330004,Anjomakely,ANJOMAKELY,"106330004",MDG11106330,"106330",Anjoma Betoho,ANJOMA BETOHO,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.07048288409,0.00024935325,MG,Madagascar,MG22,Amoron I Mania,MG22204,Fandriana,MG22204010,Fandriana,MG22204010006,775.000000000000000,796.000000000000000,818.000000000000000,841.000000000000000,864.000000000000000,887.000000000000000,911.000000000000000,936.000000000000000,961.000000000000000,987.000000000000000,,,0
MDG11107019003,Masakalina,MASAKALINA,"107019003",MDG11107019,"107019",Anjozorobe,ANJOZOROBE,MDG11107,Anjozorobe,126.00000000000,ANJOZOROBE,ANJOZOROBE,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.21335010038,0.00171149975,MG,Madagascar,MG11,Analamanga,MG11107,Anjozorobe,MG11107019,Anjozorobe,MG11107019003,1249.000000000000000,1283.000000000000000,1319.000000000000000,1355.000000000000000,1392.000000000000000,1430.000000000000000,1468.000000000000000,1508.000000000000000,1548.000000000000000,1590.000000000000000,,,0
MDG11107019002,Befieranana,BEFIERANANA,"107019002",MDG11107019,"107019",Anjozorobe,ANJOZOROBE,MDG11107,Anjozorobe,126.00000000000,ANJOZOROBE,ANJOZOROBE,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.20226567724,0.00166370188,MG,Madagascar,MG11,Analamanga,MG11107,Anjozorobe,MG11107019,Anjozorobe,MG11107019002,965.000000000000000,992.000000000000000,1019.000000000000000,1047.000000000000000,1075.000000000000000,1104.000000000000000,1134.000000000000000,1165.000000000000000,1196.000000000000000,1229.000000000000000,,,0
MDG11106330007,Ambohitsararay,AMBOHITSARARAY,"106330007",MDG11106330,"106330",Anjoma Betoho,ANJOMA BETOHO,MDG11106,Manjakandriana,184.00000000000,MANJAKANDRIANA,MANJAKANDRIANA,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.05102072254,0.00012729652,MG,Madagascar,MG11,Analamanga,MG11106,Manjakandriana,MG11106330,Anjoma Betoho,MG11106330007,256.000000000000000,263.000000000000000,270.000000000000000,278.000000000000000,285.000000000000000,293.000000000000000,301.000000000000000,309.000000000000000,317.000000000000000,326.000000000000000,,,0
MDG11107019020,Amboasarianala,AMBOASARIANALA,"107019020",MDG11107019,"107019",Anjozorobe,ANJOZOROBE,MDG11107,Anjozorobe,126.00000000000,ANJOZOROBE,ANJOZOROBE,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.37048504305,0.00458761712,MG,Madagascar,MG11,Analamanga,MG11107,Anjozorobe,MG11107019,Anjozorobe,MG11107019020,553.000000000000000,568.000000000000000,584.000000000000000,600.000000000000000,616.000000000000000,633.000000000000000,650.000000000000000,668.000000000000000,686.000000000000000,704.000000000000000,,,0
MDG11107019008,Antsahabe Ouest,ANTSAHABE OUEST,"107019008",MDG11107019,"107019",Anjozorobe,ANJOZOROBE,MDG11107,Anjozorobe,126.00000000000,ANJOZOROBE,ANJOZOROBE,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.10719686733,0.00056995694,MG,Madagascar,MG11,Analamanga,MG11107,Anjozorobe,MG11107019,Anjozorobe,MG11107019008,632.000000000000000,649.000000000000000,667.000000000000000,686.000000000000000,704.000000000000000,723.000000000000000,743.000000000000000,763.000000000000000,784.000000000000000,805.000000000000000,,,0
MDG11107019010,Ambohimamory,AMBOHIMAMORY,"107019010",MDG11107019,"107019",Anjozorobe,ANJOZOROBE,MDG11107,Anjozorobe,126.00000000000,ANJOZOROBE,ANJOZOROBE,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.31633494359,0.00406997623,MG,Madagascar,MG14,Bongolava,MG14111,Tsiroanomandidy,MG14111051,Ambatolampy,MG14111051004,951.000000000000000,977.000000000000000,1004.000000000000000,1032.000000000000000,1060.000000000000000,1088.000000000000000,1118.000000000000000,1148.000000000000000,1179.000000000000000,1211.000000000000000,,,0
MDG11107019005,Ambohinierenana,AMBOHINIERENANA,"107019005",MDG11107019,"107019",Anjozorobe,ANJOZOROBE,MDG11107,Anjozorobe,126.00000000000,ANJOZOROBE,ANJOZOROBE,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.12758206358,0.00063110118,MG,Madagascar,MG11,Analamanga,MG11107,Anjozorobe,MG11107019,Anjozorobe,MG11107019005,650.000000000000000,668.000000000000000,686.000000000000000,705.000000000000000,724.000000000000000,744.000000000000000,764.000000000000000,785.000000000000000,806.000000000000000,828.000000000000000,,,0
MDG11107019004,Beronono,BERONONO,"107019004",MDG11107019,"107019",Anjozorobe,ANJOZOROBE,MDG11107,Anjozorobe,126.00000000000,ANJOZOROBE,ANJOZOROBE,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.15226662864,0.00072796257,MG,Madagascar,MG54,Menabe,MG54509,Mahabo,MG54509150,Beronono,MG54509150001,1336.000000000000000,1373.000000000000000,1411.000000000000000,1449.000000000000000,1489.000000000000000,1529.000000000000000,1570.000000000000000,1613.000000000000000,1656.000000000000000,1701.000000000000000,,,0
MDG11107019011,Antsahabe Atsinanana,ANTSAHABE ATSINANANA,"107019011",MDG11107019,"107019",Anjozorobe,ANJOZOROBE,MDG11107,Anjozorobe,126.00000000000,ANJOZOROBE,ANJOZOROBE,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.14697362704,0.00088402530,MG,Madagascar,MG11,Analamanga,MG11107,Anjozorobe,MG11107019,Anjozorobe,MG11107019011,905.000000000000000,930.000000000000000,956.000000000000000,982.000000000000000,1008.000000000000000,1036.000000000000000,1064.000000000000000,1093.000000000000000,1122.000000000000000,1152.000000000000000,,,0
MDG11107019006,Miandrarivo,MIANDRARIVO,"107019006",MDG11107019,"107019",Anjozorobe,ANJOZOROBE,MDG11107,Anjozorobe,126.00000000000,ANJOZOROBE,ANJOZOROBE,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.21590124764,0.00178961500,MG,Madagascar,MG42,Sofia,MG42412,Befandriana Nord,MG42412090,Maroamalona,MG42412090004,936.000000000000000,962.000000000000000,988.000000000000000,1015.000000000000000,1043.000000000000000,1071.000000000000000,1100.000000000000000,1130.000000000000000,1160.000000000000000,1192.000000000000000,,,0
MDG11107019007,Kamanja,KAMANJA,"107019007",MDG11107019,"107019",Anjozorobe,ANJOZOROBE,MDG11107,Anjozorobe,126.00000000000,ANJOZOROBE,ANJOZOROBE,MDG11,Analamanga,4.00000000000,ANALAMANGA,ANALAMANGA,"1",ANTANANARIVO,"2",,"BNGRC (National Disaster Management Office), Fokontany (adm4)  polygons cleaned and merged by OCHA in 2017",0.10811302625,0.00060435670,MG,Madagascar,MG11,Analamanga,MG11107,Anjozorobe,MG11107019,Anjozorobe,MG11107019007,670.000000000000000,688.000000000000000,707.000000000000000,727.000000000000000,747.000000000000000,767.000000000000000,788.000000000000000,809.000000000000000,831.000000000000000,853.000000000000000,,,0
